n,dimension,trial_index,num_pairs,average_pairwise_cosine_similarity,variance_pairwise_cosine_similarity
8,20,3407,28,0.7534160419771583,0.0024594350501409147
8,20,3408,28,0.7278933537108682,0.005536587003994013
8,20,3409,28,0.7253915883856104,0.006388493535700674
8,20,3410,28,0.7977633491240717,0.0018772100914587221
8,20,3411,28,0.8094831139104318,0.002338161090035178
8,20,3412,28,0.748649402503515,0.005084600962858994
8,20,3413,28,0.7824886669641183,0.0037347330809167772
8,20,3414,28,0.7791339480451575,0.0036202660995780255
8,20,3415,28,0.7914525299876837,0.0026510178712882393
8,20,3416,28,0.7942466176326406,0.0032118306430111002
8,20,3417,28,0.7430991837286093,0.005085204811012081
8,20,3418,28,0.7652782154559131,0.0026384296123172575
8,20,3419,28,0.7702478094157078,0.004848685076736747
8,20,3420,28,0.7561169525267118,0.003750811125376708
8,20,3421,28,0.7596658927348726,0.004891113777804352
8,20,3422,28,0.7342222366924874,0.004724521666385019
8,20,3423,28,0.7630345218929302,0.004713708338263013
8,20,3424,28,0.726603241352348,0.007050058446361649
8,20,3425,28,0.7335339512714637,0.004623973139874299
8,20,3426,28,0.7606342839945538,0.0031445182337498183
8,20,3427,28,0.7474880717724204,0.0037641324288258224
8,20,3428,28,0.7616470497619143,0.004054049187467127
8,20,3429,28,0.7228935393064534,0.0038343157673957676
8,20,3430,28,0.7521159332224961,0.0059975120706997785
8,20,3431,28,0.763877812766932,0.0023372532058479234
8,20,3432,28,0.7425514651160884,0.005034517073207598
8,20,3433,28,0.72397817088114,0.004188544813131467
8,20,3434,28,0.7922880097487355,0.002242903460668406
8,20,3435,28,0.7651248642455286,0.0035469871887869775
8,20,3436,28,0.7960062340564216,0.002582475528219558
8,20,3437,28,0.7469620683694587,0.007029752227802403
8,20,3438,28,0.7438059965439182,0.00402341016075997
8,20,3439,28,0.7313097837250363,0.006990590037123048
8,20,3440,28,0.7784868439456055,0.002763634360500342
8,20,3441,28,0.7443243241428686,0.0032013559668181845
8,20,3442,28,0.7730732224808198,0.005359547920837824
8,20,3443,28,0.7269871980748996,0.004153477028421142
8,20,3444,28,0.7748718796549608,0.0020199180662767305
8,20,3445,28,0.7826402087064996,0.0024249723403566214
8,20,3446,28,0.7489752994487989,0.004327601422405171
8,20,3447,28,0.7338905889054937,0.003956927730428046
8,20,3448,28,0.7985331339847453,0.004703514133264022
8,20,3449,28,0.7480418273755507,0.004869014802244323
8,20,3450,28,0.7715928371936756,0.0032475195801386493
8,20,3451,28,0.7845613948036811,0.003709974387760219
8,20,3452,28,0.745028886919002,0.007685672598506609
8,20,3453,28,0.7563968433172048,0.004609747861365915
8,20,3454,28,0.7820914990066806,0.0035703873409545857
8,20,3455,28,0.7394668990126613,0.006675923504838948
8,20,3456,28,0.7413082607827262,0.0032450837962882816
8,20,3457,28,0.777958073954942,0.0030620136028889572
8,20,3458,28,0.7459359699494417,0.00467955126303459
8,20,3459,28,0.7309541878381652,0.00406198094003024
8,20,3460,28,0.7624621352311426,0.0028526662650451523
8,20,3461,28,0.7181749230032404,0.005477115504693695
8,20,3462,28,0.7978370522139265,0.004047504090364937
8,20,3463,28,0.7502720564060282,0.00355648964277585
8,20,3464,28,0.76536345274634,0.004626384626697224
8,20,3465,28,0.7469454764383993,0.004543300056813595
8,20,3466,28,0.7592103545299762,0.004196058532781718
8,20,3467,28,0.7489054911559648,0.003909489046798367
8,20,3468,28,0.8035678224667674,0.00296989207830976
8,20,3469,28,0.813885683546563,0.004720260423292378
8,20,3470,28,0.7352421811743727,0.005429781880885034
8,20,3471,28,0.7511675790946403,0.0060055540747701325
8,20,3472,28,0.7908935184380999,0.002061454753094667
8,20,3473,28,0.7570224920978214,0.005303768665412352
8,20,3474,28,0.753761117081668,0.003743865115300864
8,20,3475,28,0.7584452641593378,0.004197396378201495
8,20,3476,28,0.7365662130169633,0.004762827789918427
8,20,3477,28,0.7455376678364953,0.004522480587089499
8,20,3478,28,0.7562606636953136,0.0022807150634247043
8,20,3479,28,0.7688929367000309,0.003532787291245975
8,20,3480,28,0.6941268406417925,0.005635630155651397
8,20,3481,28,0.7272728438580717,0.003922483175822009
8,20,3482,28,0.7495613557262272,0.004083147553082179
8,20,3483,28,0.7697732294380931,0.0034286624506377895
8,20,3484,28,0.7247370460539565,0.0032314703446350576
8,20,3485,28,0.7293917250796106,0.005196242564783127
8,20,3486,28,0.7256491625009317,0.003977395840432739
8,20,3487,28,0.741469714915156,0.003948551179063365
8,20,3488,28,0.7694773600633845,0.0033156109999294358
8,20,3489,28,0.7785413013148154,0.004443764108993389
8,20,3490,28,0.7278564659087501,0.005273448933394829
8,20,3491,28,0.7796381863244168,0.0036452355720499974
8,20,3492,28,0.7384897981591066,0.0036066514839828605
8,20,3493,28,0.7937041145346214,0.0031488631868873034
8,20,3494,28,0.7911181836225566,0.002409860209196452
8,20,3495,28,0.7626223522265337,0.0035038492090251902
8,20,3496,28,0.7740502784045494,0.0029402094038328335
8,20,3497,28,0.7758305600826603,0.0030582052850777757
8,20,3498,28,0.7504148230942648,0.004175723899276574
8,20,3499,28,0.7288130097065767,0.007465448417804587
8,20,3500,28,0.7578839334810713,0.005141813449208136
8,20,3501,28,0.7475389081167443,0.005459352271872346
8,20,3502,28,0.7499955210535217,0.005456909718001497
8,20,3503,28,0.7460232140668371,0.002528542990440631
8,20,3504,28,0.7940149190470074,0.0034674034934223073
8,20,3505,28,0.7444941688173046,0.002909025928351404
8,20,3506,28,0.7404361628765833,0.004808377806079941
8,20,3507,28,0.7732564073056151,0.0023473248503154062
8,20,3508,28,0.7258284630814293,0.004988270609392041
8,20,3509,28,0.7573611379325013,0.0037258579592762677
8,20,3510,28,0.805311454733296,0.00165896642580673
8,20,3511,28,0.7740928101051433,0.0026309148919576625
8,20,3512,28,0.7849815978868261,0.0029612270663282743
8,20,3513,28,0.752929720230215,0.0033062790624159006
8,20,3514,28,0.7529041171661862,0.003238756047670211
8,20,3515,28,0.7594819022428798,0.0028100662235392053
8,20,3516,28,0.8079933519570368,0.0036383058742142232
8,20,3517,28,0.7481085349885112,0.003892454881139674
8,20,3518,28,0.782072471222264,0.0018710989160485175
8,20,3519,28,0.7637951819108139,0.0036288515808953546
8,20,3520,28,0.7725542729555473,0.004056461473710904
8,20,3521,28,0.7229217188407225,0.004333204363170694
8,20,3522,28,0.7662716322160227,0.004973600969998993
8,20,3523,28,0.7730178926775996,0.002583580215862109
8,20,3524,28,0.7518019607954572,0.005064710200341648
8,20,3525,28,0.7590152014751553,0.005141922439735999
8,20,3526,28,0.7782218071436972,0.00451692105756472
8,20,3527,28,0.7786716744503327,0.004446939056865789
8,20,3528,28,0.746225612656593,0.005252059717593839
8,20,3529,28,0.7799427064233135,0.002914532848674397
8,20,3530,28,0.7509433057176323,0.003976297794658482
8,20,3531,28,0.7623052698512298,0.0036182028436830237
8,20,3532,28,0.711443662899862,0.0071329581104512905
8,20,3533,28,0.7613920739498735,0.0029992617439117994
8,20,3534,28,0.74469992900419,0.004268976321358207
8,20,3535,28,0.7439305189694457,0.006658670120828833
8,20,3536,28,0.7580067986422948,0.0053410160124911
8,20,3537,28,0.7409780871059415,0.00420564173716651
8,20,3538,28,0.7227329608833515,0.00507353450313901
8,20,3539,28,0.7337594081960288,0.005231404548056105
8,20,3540,28,0.8087914451825375,0.0037432122204577568
8,20,3541,28,0.7521537875186936,0.0069837047622184015
8,20,3542,28,0.7440337908140929,0.004685366888390877
8,20,3543,28,0.7616324302150209,0.007132368665029083
8,20,3544,28,0.7634157634203499,0.007612877052423616
8,20,3545,28,0.776284299493316,0.0038870737990766235
8,20,3546,28,0.769762315863914,0.004047775098092757
8,20,3547,28,0.765568932249377,0.0030256659231321626
8,20,3548,28,0.7359569920203656,0.006237966891712683
8,20,3549,28,0.744744879350618,0.005260194034263972
8,20,3550,28,0.7718905138842066,0.0062966530859495514
8,20,3551,28,0.7554067913242689,0.005062713692751487
8,20,3552,28,0.7582322784103305,0.0026235784492661717
8,20,3553,28,0.7677182394208122,0.005252046174228221
8,20,3554,28,0.7308660964663785,0.004283228439469595
8,20,3555,28,0.7566856342274354,0.004502970272821256
8,20,3556,28,0.7537600306827195,0.005292895954826694
8,20,3557,28,0.7606492784120935,0.0027951299091356417
8,20,3558,28,0.7236371218078166,0.004009634210532779
8,20,3559,28,0.72427595268608,0.004731888344507982
8,20,3560,28,0.7939771031975793,0.002761506702160526
8,20,3561,28,0.7873029563757831,0.004941023967838794
8,20,3562,28,0.7292367072645869,0.008340768123003746
8,20,3563,28,0.7811915293046429,0.003519803485001854
8,20,3564,28,0.7396804000342997,0.003710958304506385
8,20,3565,28,0.7495869810010701,0.00396411718382021
8,20,3566,28,0.7338999110457737,0.004060778956816637
8,20,3567,28,0.7740970877483855,0.002345868729285345
8,20,3568,28,0.7523045822304896,0.003326446618680097
8,20,3569,28,0.7448360024389603,0.0052843238785020286
8,20,3570,28,0.728055585864724,0.00476798474066859
8,20,3571,28,0.7793257315355626,0.0037837717768033604
8,20,3572,28,0.78416983393289,0.005006236628979188
8,20,3573,28,0.7508626536258926,0.0023205240271982988
8,20,3574,28,0.7654490617386464,0.003736799762287367
8,20,3575,28,0.7934966119987409,0.004486414247389661
8,20,3576,28,0.7583937702020804,0.004902467188191766
8,20,3577,28,0.7836077324185388,0.0038036027359456223
8,20,3578,28,0.8001203852451099,0.004484110081509513
8,20,3579,28,0.7505469277549225,0.004158271963169164
8,20,3580,28,0.7034335701635701,0.005327845864831089
8,20,3581,28,0.7589464118461285,0.004028478365208653
8,20,3582,28,0.742854155149327,0.004658203021366825
8,20,3583,28,0.7715077406920036,0.0037938029673279527
8,20,3584,28,0.7815690379664061,0.003750743126893958
8,20,3585,28,0.7605989349808467,0.002942680109761736
8,20,3586,28,0.7769293833712331,0.00427716114163017
8,20,3587,28,0.7986909828566909,0.002804673210626838
8,20,3588,28,0.7478623347415893,0.002806317011934094
8,20,3589,28,0.6920515045987546,0.006507722799955633
8,20,3590,28,0.7335578175725254,0.005516692530800098
8,20,3591,28,0.745202988865035,0.0025195202966162332
8,20,3592,28,0.7624636135017202,0.0022065436270642716
8,20,3593,28,0.7817965090437832,0.0027962241413090343
8,20,3594,28,0.7811175270094038,0.003455554187559609
8,20,3595,28,0.7505726899289765,0.004092997049201025
8,20,3596,28,0.7170331425705531,0.003870643673423818
8,20,3597,28,0.7618694828264287,0.002884406162202223
8,20,3598,28,0.7340185099960621,0.0036386271967504707
8,20,3599,28,0.7590258841342296,0.004026757402912213
8,20,3600,28,0.751853701025074,0.005706293240852887
8,20,3601,28,0.7671108233119448,0.0017407333565896566
8,20,3602,28,0.7348954543734362,0.00708008249052233
8,20,3603,28,0.7640498457609325,0.003581289726152323
8,20,3604,28,0.7581760954244378,0.004125773218208379
8,20,3605,28,0.7576361618502514,0.005638871811557635
8,20,3606,28,0.793120974751829,0.004800369935217412
8,20,3607,28,0.765606338144833,0.004242748840230188
8,20,3608,28,0.7568900199154264,0.004626465028765512
8,20,3609,28,0.7448683043786068,0.0051476723875064035
8,20,3610,28,0.7715211753577732,0.0033015887192663824
8,20,3611,28,0.7532179733956882,0.004988811793439116
8,20,3612,28,0.7535927011596524,0.0041967449018403815
8,20,3613,28,0.7701910938400474,0.004019927991335912
8,20,3614,28,0.7660445122538363,0.0030788486127356347
8,20,3615,28,0.7998942563673325,0.004639153453940866
8,20,3616,28,0.7257447199942144,0.0063387522612479335
8,20,3617,28,0.7654693761397943,0.003321535338123798
8,20,3618,28,0.7732097005762018,0.0026172283911748964
8,20,3619,28,0.75761003881641,0.002797149276446093
8,20,3620,28,0.7772616919129681,0.003721892026841308
8,20,3621,28,0.7978054380404053,0.003403764162373497
8,20,3622,28,0.7686142206651766,0.0027862849694060073
8,20,3623,28,0.7278057663801739,0.005538275695835216
8,20,3624,28,0.7569179812346525,0.0031611145451904753
8,20,3625,28,0.7499677852516259,0.0032995292787069
8,20,3626,28,0.7673590387673048,0.003024161867589615
8,20,3627,28,0.7627999701370966,0.004237556667050759
8,20,3628,28,0.7423667567494819,0.004326547480403066
8,20,3629,28,0.7479667419392593,0.003469625261001546
8,20,3630,28,0.7249337530576982,0.005487382497674195
8,20,3631,28,0.7400822314249033,0.00451060424982009
8,20,3632,28,0.7792325917617156,0.003166056175000449
8,20,3633,28,0.7111505327027553,0.006678491333151744
8,20,3634,28,0.7184670471007584,0.006160069310517345
8,20,3635,28,0.7800877633051232,0.004336237219326778
8,20,3636,28,0.7525765507984242,0.00582403403141967
8,20,3637,28,0.7541870761425534,0.005485311814961129
8,20,3638,28,0.7748736986083449,0.005092899570004591
8,20,3639,28,0.7540034166644567,0.003940937287463546
8,20,3640,28,0.7629951466474798,0.003855105540324269
8,20,3641,28,0.7945801767918347,0.003036225571163917
8,20,3642,28,0.7953929224276727,0.0044885287107546195
8,20,3643,28,0.7914513718255762,0.0037951655749844646
8,20,3644,28,0.7464859201619565,0.004561039190389234
8,20,3645,28,0.7326801656513028,0.004724681366771102
8,20,3646,28,0.7662232994850273,0.006725795473254506
8,20,3647,28,0.7650939545586796,0.0040741390119354865
8,20,3648,28,0.7882543881652301,0.0037357897172218277
8,20,3649,28,0.7670738043931694,0.003752951782236638
8,20,3650,28,0.7685835017602988,0.005316746083058508
8,20,3651,28,0.7411317740683302,0.004604148560970527
8,20,3652,28,0.7565351176008894,0.003263793250124149
8,20,3653,28,0.687459932129447,0.004508473770983568
8,20,3654,28,0.7444513776493469,0.006185512043117584
8,20,3655,28,0.7350827895648794,0.007413277431335206
8,20,3656,28,0.7775618624937765,0.005825171630572022
8,20,3657,28,0.7396470604940634,0.003992240302996453
8,20,3658,28,0.7566751678447122,0.003105986016523953
8,20,3659,28,0.8071340307268727,0.0020709249067050925
8,20,3660,28,0.7565144901164825,0.00410943905779144
8,20,3661,28,0.7471491084225381,0.005637123964955226
8,20,3662,28,0.7580362907721451,0.004166389290524345
8,20,3663,28,0.7728455708187582,0.0023582325089717034
8,20,3664,28,0.7490194866234546,0.004541170348900628
8,20,3665,28,0.7615583380076735,0.003844755099538817
8,20,3666,28,0.7303068283597199,0.006755203537639018
8,20,3667,28,0.7252941027021244,0.003937975640956284
8,20,3668,28,0.7287335964875138,0.004045941541951783
8,20,3669,28,0.8120966870036896,0.002476132351921853
8,20,3670,28,0.7506159603476048,0.003744411313892405
8,20,3671,28,0.7611238052383539,0.003531188592874261
8,20,3672,28,0.7558694400399647,0.00378244022984718
8,20,3673,28,0.7371948985152618,0.004976646766682083
8,20,3674,28,0.7560776281637237,0.004685383127520283
8,20,3675,28,0.7627799602601886,0.0023906804948560915
8,20,3676,28,0.7592833215856697,0.0038529420250319594
8,20,3677,28,0.7758391046300449,0.003452589959979626
8,20,3678,28,0.7650787588507697,0.004276395590528773
8,20,3679,28,0.7624189376097112,0.004515026217824106
8,20,3680,28,0.7921810032752588,0.003052279636550469
8,20,3681,28,0.7610040709834707,0.0024287539848748376
8,20,3682,28,0.7295772495656176,0.005166609401523964
8,20,3683,28,0.7598683592212536,0.0057426617446519985
8,20,3684,28,0.7428742039813653,0.004095807085817684
8,20,3685,28,0.7344315005040941,0.01061111788773863
8,20,3686,28,0.728266229723334,0.0043993728204130955
8,20,3687,28,0.7809397064977658,0.0037968024375148396
8,20,3688,28,0.7776830243128217,0.0032632974568776968
8,20,3689,28,0.7920316470553959,0.0027856887636374
8,20,3690,28,0.7142503567785392,0.005975203000295508
8,20,3691,28,0.7641222728390339,0.003198985120358994
8,20,3692,28,0.7178130622104766,0.003908990824070767
8,20,3693,28,0.7534888877550937,0.004144843025808817
8,20,3694,28,0.7634650707882733,0.0038452225428720365
8,20,3695,28,0.7435049615073831,0.003923165007304908
8,20,3696,28,0.7470133860511999,0.0032717997808259943
8,20,3697,28,0.7734371037969224,0.002596171519009317
8,20,3698,28,0.7391430215248498,0.00304075596767045
8,20,3699,28,0.7835622694485702,0.00378507295318531
8,20,3700,28,0.8029604136611955,0.0022157244516495178
8,20,3701,28,0.7490604847117192,0.00399948844001227
8,20,3702,28,0.7530563759093357,0.0023016924943232058
8,20,3703,28,0.731489207865927,0.006243710725502309
8,20,3704,28,0.7666227065236814,0.004346718381159382
8,20,3705,28,0.7201909693342661,0.004830204004669408
8,20,3706,28,0.7059697132026553,0.005420353299293315
8,20,3707,28,0.7676990499057764,0.0024811605293306805
8,20,3708,28,0.7273539935296844,0.005436341354188121
8,20,3709,28,0.7695641529450938,0.0056576499745295905
8,20,3710,28,0.7458942864054617,0.004701745446525152
8,20,3711,28,0.7729233653684204,0.0023795992484145724
8,20,3712,28,0.7498998092671625,0.0054780291218099
8,20,3713,28,0.7676758519669494,0.004113957039883465
8,20,3714,28,0.8006958782037611,0.0033205689911979
8,20,3715,28,0.7722509873543453,0.003783537838741094
8,20,3716,28,0.7557904664734199,0.00397630376814543
8,20,3717,28,0.7655284815026798,0.0015386278105276217
8,20,3718,28,0.7776291260836654,0.002872237184644004
8,20,3719,28,0.7637141388611033,0.0045128926193689755
8,20,3720,28,0.7387748806252313,0.002412915256047059
8,20,3721,28,0.783295616822687,0.004977225653463707
8,20,3722,28,0.7574527775875406,0.008738826766513169
8,20,3723,28,0.7505882252591531,0.00643924552677934
8,20,3724,28,0.747658462608768,0.005521398718279341
8,20,3725,28,0.7524794232868341,0.0038330526959725825
8,20,3726,28,0.7470830128165608,0.006419201307436181
8,20,3727,28,0.7651517453759966,0.003693308710625638
8,20,3728,28,0.7397198970868615,0.004860310519553303
8,20,3729,28,0.7552371819442677,0.005101592292084437
8,20,3730,28,0.7329473804390577,0.004719664654316919
8,20,3731,28,0.78329455825181,0.004532629554116327
8,20,3732,28,0.7346222181844393,0.00400317144539572
8,20,3733,28,0.7694147696191473,0.003997723882728608
8,20,3734,28,0.7902997334493364,0.0031048062064521456
8,20,3735,28,0.7316965064808401,0.006918173879073215
8,20,3736,28,0.7443450065534789,0.007887891332791705
8,20,3737,28,0.7651167444067084,0.003463518571819025
8,20,3738,28,0.7679906234719879,0.0034688883351280315
8,20,3739,28,0.7415525824603806,0.0024476351910912852
8,20,3740,28,0.7904644966507772,0.005088874889152361
8,20,3741,28,0.7261689465542528,0.006808689069296563
8,20,3742,28,0.7464216467690024,0.003524537167681759
8,20,3743,28,0.7484817013608592,0.0040777783774608375
8,20,3744,28,0.7724693043348577,0.0037674074976968707
8,20,3745,28,0.7198584035106518,0.006285675785125368
8,20,3746,28,0.7573314928276663,0.0023893487635780505
8,20,3747,28,0.7604041904699583,0.004062818845038285
8,20,3748,28,0.8115984943417157,0.0018136487850438133
8,20,3749,28,0.7314891322462094,0.0018967610100947684
8,20,3750,28,0.7381015299188131,0.00643391297106981
8,20,3751,28,0.7574338678794194,0.0030471382738000022
8,20,3752,28,0.7414785760642355,0.009351557097907956
8,20,3753,28,0.7425299783108298,0.003671777760616509
8,20,3754,28,0.7579299561143004,0.0033393227901476227
8,20,3755,28,0.7845300585288628,0.003721274843062548
8,20,3756,28,0.7832276090802234,0.004398046084965082
8,20,3757,28,0.7279009123365814,0.00638123949253453
8,20,3758,28,0.754877046227261,0.006002290994564503
8,20,3759,28,0.730840916626627,0.004033116148486961
8,20,3760,28,0.7286917117145297,0.0034083623665986046
8,20,3761,28,0.7480910428763049,0.004216892908480945
8,20,3762,28,0.755490421500161,0.004202210838917306
8,20,3763,28,0.7359002421248642,0.0035407181638996846
8,20,3764,28,0.7527354956049923,0.004729031147901005
8,20,3765,28,0.7359662023361638,0.00389534848022495
8,20,3766,28,0.7430353556405102,0.0038951189307789755
8,20,3767,28,0.7452726920541145,0.004481948306770804
8,20,3768,28,0.7208928866768965,0.004036413935267983
8,20,3769,28,0.7706054986684991,0.003311676753105388
8,20,3770,28,0.7595079216174344,0.005010098404629445
8,20,3771,28,0.7488113834764227,0.00309874695003056
8,20,3772,28,0.7572727694502791,0.004540946930343945
8,20,3773,28,0.7597102904235855,0.0030965897318845944
8,20,3774,28,0.7665138588374879,0.0018007182185024887
8,20,3775,28,0.7440064075053445,0.009203057372025087
8,20,3776,28,0.7419349022218297,0.0036815282927708864
8,20,3777,28,0.7396439557297081,0.003964049185594155
8,20,3778,28,0.7218106740329094,0.00727860877443466
8,20,3779,28,0.7477563683590562,0.002103306232917605
8,20,3780,28,0.7701361591249886,0.0031997767789365547
8,20,3781,28,0.7278587211743055,0.00908756485710365
8,20,3782,28,0.7586044044737472,0.003722651843778856
8,20,3783,28,0.7413078501734253,0.005666138967288109
8,20,3784,28,0.7627022556595717,0.003309154049742976
8,20,3785,28,0.7413339346147317,0.004958838930366793
8,20,3786,28,0.7501527510936977,0.007776556089084633
8,20,3787,28,0.784370139449427,0.0025346921807439635
8,20,3788,28,0.7474374435975484,0.0048100317589000125
8,20,3789,28,0.7467287177943006,0.009217646491527466
8,20,3790,28,0.7751130555578456,0.002094210436396053
8,20,3791,28,0.7658399915821393,0.003751913693444644
8,20,3792,28,0.7359415652484451,0.005294577518133808
8,20,3793,28,0.7656006450515923,0.0026032081835834905
8,20,3794,28,0.7499475900591271,0.003718395041084031
8,20,3795,28,0.7529949733142992,0.00397625666379053
8,20,3796,28,0.7570816802678318,0.0037558025385051206
8,20,3797,28,0.76668790533655,0.0036472121340800647
8,20,3798,28,0.75746504652178,0.005049529967534564
8,20,3799,28,0.8009875972447345,0.0028824916938695413
8,20,3800,28,0.7874861525656361,0.0028801532115467214
8,20,3801,28,0.7546404512204219,0.0049176569064117255
8,20,3802,28,0.718040232223928,0.004331171299833604
8,20,3803,28,0.7347192156936185,0.003271596477378845
8,20,3804,28,0.6897988902117655,0.0041361656628724364
8,20,3805,28,0.769165636677463,0.0025091181819266698
8,20,3806,28,0.7720118696400647,0.0035878626219645686
8,20,3807,28,0.729614303971351,0.005150763183227366
8,20,3808,28,0.7585170188875628,0.0026115125869963364
8,20,3809,28,0.767517955065778,0.00401315097277545
8,20,3810,28,0.7879741323304463,0.0029391021574442767
8,20,3811,28,0.7185175144234872,0.00477691192400511
8,20,3812,28,0.7659551762877753,0.005665217341169457
8,20,3813,28,0.7904013712233934,0.002873131814075701
8,20,3814,28,0.7145993384898254,0.008271792775988426
8,20,3815,28,0.7496939269133642,0.004739164520738649
8,20,3816,28,0.7603635832638248,0.004248208265700806
8,20,3817,28,0.7641996875305936,0.0035917723904164032
8,20,3818,28,0.7383340736748966,0.006537567984749867
8,20,3819,28,0.7290872518442313,0.007394958298367802
8,20,3820,28,0.7471942762438635,0.004244330738807398
8,20,3821,28,0.7105427757726608,0.006746706178691301
8,20,3822,28,0.7325855103774254,0.004815951370148016
8,20,3823,28,0.7451649994188665,0.0039033406995669082
8,20,3824,28,0.8119675145574442,0.005501019047680103
8,20,3825,28,0.7459802204989758,0.004640317160976378
8,20,3826,28,0.7829755901415252,0.004063056559140539
8,20,3827,28,0.7893538658943869,0.005472814506155866
8,20,3828,28,0.7405573008714362,0.0038095315558839726
8,20,3829,28,0.7354848663743709,0.0065481410000972125
8,20,3830,28,0.7492329618538233,0.007621347169263439
8,20,3831,28,0.7543610181352343,0.003759371978229806
8,20,3832,28,0.7511844199685268,0.004612362707803525
8,20,3833,28,0.7381871641667573,0.005724232428709131
8,20,3834,28,0.8045301195206441,0.0027582060288943856
8,20,3835,28,0.748849259990238,0.004061226660733895
8,20,3836,28,0.6994599634103027,0.004364011420330311
8,20,3837,28,0.7392272821963741,0.00616064597415467
8,20,3838,28,0.7563914427801521,0.0026073077324235356
8,20,3839,28,0.7703601201246251,0.0033035342145050733
8,20,3840,28,0.7307307446058022,0.0039036926291536396
8,20,3841,28,0.7372305783105364,0.005246808144814393
8,20,3842,28,0.7609820044239755,0.004459427848558099
8,20,3843,28,0.738924990937136,0.00397802945245014
8,20,3844,28,0.7550816160198673,0.00671892267621692
8,20,3845,28,0.7796106410830783,0.002715741901691556
8,20,3846,28,0.7514672172620901,0.00529663553957882
8,20,3847,28,0.7360966687996928,0.0036115161584538116
8,20,3848,28,0.7623681119165534,0.005572038410390193
8,20,3849,28,0.7944397719960464,0.0027297203395016813
8,20,3850,28,0.7752804758794252,0.0035961643270937768
8,20,3851,28,0.7053754444644397,0.008665898223700851
8,20,3852,28,0.7139704548977883,0.006787943850502019
8,20,3853,28,0.7808352956686708,0.004883690692300648
8,20,3854,28,0.7868154959496386,0.0028681631502846146
8,20,3855,28,0.727563156770372,0.005242163252813204
8,20,3856,28,0.7879968593664829,0.0027045858702709064
8,20,3857,28,0.8037956481855649,0.0019241118100573405
8,20,3858,28,0.7586236953570461,0.002767384078196108
8,20,3859,28,0.7313889563955558,0.0047684170812226775
8,20,3860,28,0.8002851125006931,0.002807701633090134
8,20,3861,28,0.741304834388975,0.006428985227975692
8,20,3862,28,0.7674653048155581,0.005938507191926165
8,20,3863,28,0.7710778508353876,0.0050505076202692805
8,20,3864,28,0.7303125133376606,0.008525188016095734
8,20,3865,28,0.7813992326816176,0.002311415618132612
8,20,3866,28,0.7681495337466727,0.0029791647818984512
8,20,3867,28,0.7457881166223597,0.0038296791058109493
8,20,3868,28,0.7188588281464974,0.004934362667738541
8,20,3869,28,0.7843157646250184,0.0045402103214913685
8,20,3870,28,0.7763347728764398,0.0033669760728527445
8,20,3871,28,0.7484782416531851,0.004981749481878559
8,20,3872,28,0.714124808961772,0.00589616936321257
8,20,3873,28,0.7446532537004991,0.003501655542769453
8,20,3874,28,0.8091763652451798,0.0037589141184988955
8,20,3875,28,0.7721005910675162,0.0033545718231466856
8,20,3876,28,0.767097724456957,0.004131339226445952
8,20,3877,28,0.6922169223663238,0.004691352023374055
8,20,3878,28,0.769214575428533,0.0028769763975230443
8,20,3879,28,0.7546268306157379,0.00401842082143361
8,20,3880,28,0.7318922094072591,0.007751134621712415
8,20,3881,28,0.7292716414036963,0.003400266518157425
8,20,3882,28,0.7344317226099175,0.0035665602928163518
8,20,3883,28,0.7299693587853084,0.004777930490677674
8,20,3884,28,0.7188428972863464,0.008862653595458219
8,20,3885,28,0.7453140430383975,0.0016347949420739665
8,20,3886,28,0.7381969532257286,0.005553764248296361
8,20,3887,28,0.7741195343935653,0.002447187601970571
8,20,3888,28,0.7356928596994315,0.004495992716012901
8,20,3889,28,0.7780889912320947,0.0033640526585887727
8,20,3890,28,0.7480721023456868,0.0037193750964849737
8,20,3891,28,0.7673179355520248,0.0039446720807610304
8,20,3892,28,0.7662285348058299,0.005875076812054716
8,20,3893,28,0.7859462620887615,0.0032748135079417144
8,20,3894,28,0.780669666078685,0.0025816029395955217
8,20,3895,28,0.8008582487034289,0.00865339928955403
8,20,3896,28,0.7158706585919069,0.005769362484650639
8,20,3897,28,0.7793778941840717,0.002131160253828366
8,20,3898,28,0.7511025026536045,0.004781372165311228
8,20,3899,28,0.7684487701449824,0.003171223806487592
8,20,3900,28,0.7455495977504152,0.004851152267317134
8,20,3901,28,0.805465698359544,0.002872955711673142
8,20,3902,28,0.7585628596273788,0.006398954163051596
8,20,3903,28,0.7168257992114685,0.006483879998012983
8,20,3904,28,0.7481913639576913,0.004525296271792724
8,20,3905,28,0.7489568205275337,0.005679560923703605
8,20,3906,28,0.7578592434055162,0.004700462553770068
8,20,3907,28,0.7384997855965504,0.006119299823712276
8,20,3908,28,0.7397571998261607,0.006816659429252385
8,20,3909,28,0.7238870326962676,0.004349810854076282
8,20,3910,28,0.7555279739044775,0.007277358059257991
8,20,3911,28,0.761800763421142,0.0032397387898166407
8,20,3912,28,0.7615634688699597,0.0035086558166791716
8,20,3913,28,0.7584761455718443,0.006355523272347446
8,20,3914,28,0.7611114826585524,0.005763540463834977
8,20,3915,28,0.7620022128623567,0.004303036079404297
8,20,3916,28,0.7609113735737216,0.0020367766476666444
8,20,3917,28,0.7332416144746253,0.005875665963032817
8,20,3918,28,0.7343172283384803,0.0059260665342296915
8,20,3919,28,0.752720550121304,0.003171929405840749
